,specimenCode,dateImageUploaded
0,casent0417185,2012/3/16
0,casent0417186,2012/4/04
0,casent0417325,2010/11/12
0,casent0417505,2008/4/10
0,casent0417548,2008/4/10
0,casent0417555,2008/5/13
0,casent0417737,2007/5/02
0,casent0417739,2007/5/07
0,casent0418168,2012/4/18
0,casent0418181,2014/1/08
0,casent0418182,2010/12/29
0,casent0418237,2013/8/13
0,casent0418239,2007/10/31
0,casent0418242,2010/10/25
0,casent0418267,2007/10/31
0,casent0418269,2017/11/27
0,casent0418311,2013/2/27
0,casent0418312,2013/2/27
0,casent0418313,2013/2/27
0,casent0418314,2013/2/27
0,casent0418315,2013/2/27
0,casent0418316,2013/2/27
0,casent0418317,2013/2/27
0,casent0418318,2013/2/27
0,casent0418324,2010/5/07
0,casent0418448,2010/10/25
0,casent0418497,2009/7/09
0,casent0419034,2008/2/22
0,casent0419194,2008/2/22
0,casent0419740,2009/9/18
0,casent0419808,2011/3/16
0,casent0419832,2011/3/17
0,casent0420020,2008/4/08
0,casent0420028,2019/6/13
0,casent0420332,2011/7/12
0,casent0420333,2011/7/13
0,casent0420394,2007/8/15
0,casent0421136,2011/6/21
0,casent0421206,2011/7/12
0,casent0421299,2012/5/23
0,casent0421396,2015/10/07
0,casent0421406,2009/7/22
0,casent0421445,2009/10/05
0,casent0421554,2008/4/01
0,casent0422207,2011/12/12
0,casent0422308,2011/5/20
0,casent0422522,2013/1/11
0,casent0422552,2015/3/23
0,casent0422630,2009/7/22
0,casent0422922,2011/6/28
0,casent0423096,2009/11/23
0,casent0423447,2009/11/23
0,casent0423459,2010/5/07
0,casent0423505,2007/5/01
0,casent0423526,2007/5/07
0,casent0423544,2006/6/14
0,casent0423546,2007/4/23
0,casent0423547,2007/3/27
0,casent0423555,2007/3/20
0,casent0423991,2011/7/12
0,casent0423996,2011/7/12
0,casent0424010,2006/7/10
0,casent0424189,2011/8/11
0,casent0424349,2011/6/29
0,casent0424485,2009/5/21
0,casent0424548,2011/5/05
0,casent0424700,2009/6/29
0,casent0425215,2013/4/10
0,casent0425366,2009/5/20
0,casent0425495,2009/5/21
0,casent0425637,2011/7/13
0,casent0425643,2012/5/01
0,casent0425685,2011/5/23
0,casent0425752,2012/5/01
0,casent0425756,2012/5/01
0,casent0425958,2012/4/18
0,casent0425986,2015/7/21
0,casent0426048,2011/5/23
0,casent0426598,2009/9/28
0,casent0426614,2009/9/18
0,casent0426618,2012/6/01
0,casent0426763,2012/6/01
0,casent0426807,2011/9/28
0,casent0426976,2009/7/24
0,casent0427039,2011/3/17
0,casent0427555,2011/7/12
0,casent0427678,2011/7/12
0,casent0427684,2011/7/12
0,casent0427699,2011/7/12
0,casent0427789,2011/7/12
0,casent0427792,2011/7/12
0,casent0427835,2011/7/12
0,casent0427840,2013/9/30
0,casent0427876,2011/6/22
0,casent0427879,2011/7/12
0,casent0427944,2009/7/22
0,casent0427977,2009/7/22
0,casent0428077,2010/4/01
0,casent0428200,2010/10/21
0,casent0428256,2010/10/25
0,casent0428261,2016/2/16
0,casent0428596,2008/10/07
0,casent0428712,2011/4/18
0,casent0428732,2006/3/21
0,casent0429214,2013/1/14
0,casent0429400,2013/5/22
0,casent0429744,2009/9/11
0,casent0429827,2009/9/28
0,casent0429895,2009/9/02
0,casent0429897,2013/6/28
0,casent0429898,2013/6/28
0,casent0429899,2013/6/28
0,casent0429900,2009/8/28
0,casent0429914,2013/7/09
0,casent0429924,2013/2/20
0,casent0429930,2009/8/28
0,casent0429933,2006/7/31
0,casent0429935,2013/2/20
0,casent0429959,2013/2/20
0,casent0429962,2013/2/20
0,casent0429965,2013/12/03
0,casent0430032,2011/12/07
0,casent0430091,2010/10/28
0,casent0430149,2010/4/23
0,casent0430152,2010/4/23
0,casent0430443,2011/1/03
0,casent0430544,2013/12/16
0,casent0430684,2006/7/19
0,casent0430809,2010/3/26
0,casent0430841,2007/10/16
0,casent0430867,2011/5/23
0,casent0432075,2011/7/12
0,casent0432079,2013/12/02
0,casent0432108,2014/7/02
0,casent0433301,2007/11/09
0,casent0433703,2011/3/16
0,casent0434368,2011/6/24
0,casent0434370,2011/6/22
0,casent0434465,2009/11/06
0,casent0434518,2011/4/07
0,casent0434520,2015/4/15
0,casent0434545,2007/5/23
0,casent0434834,2006/6/23
0,casent0434848,2007/9/12
0,casent0434875,2009/3/19
0,casent0434876,2008/8/29
0,casent0434884,2009/3/19
0,casent0434885,2009/3/19
0,casent0435066,2015/3/09
0,casent0435171,2006/6/14
0,casent0435387,2006/7/14
0,casent0435441,2008/2/28
0,casent0435450,2008/2/27
0,casent0435894,2009/6/04
0,casent0435927,2009/6/04
0,casent0436030,2009/11/23
0,casent0436247,2012/1/06
0,casent0436253,2012/1/19
0,casent0436456,2012/11/15
0,casent0436524,2012/11/15
0,casent0436584,2010/4/01
0,casent0436596,2010/4/01
0,casent0436606,2010/5/07
0,casent0436719,2008/2/22
0,casent0437179,2011/7/12
0,casent0437209,2011/5/12
0,casent0437211,2011/5/12
0,casent0437226,2013/12/06
0,casent0437232,2011/5/12
0,casent0437238,2010/3/26
0,casent0437246,2010/2/09
0,casent0437247,2010/3/26
0,casent0437340,2011/10/21
0,casent0437625,2011/7/12
0,casent0437707,2014/5/07
0,casent0437708,2018/5/25
0,casent0437723,2018/5/25
0,casent0437739,2014/5/07
0,casent0437999,2018/5/25
0,casent0438062,2014/5/07
0,casent0438084,2014/5/07
0,casent0438090,2018/5/25
0,casent0438096,2018/5/25
0,casent0438115,2014/5/07
0,casent0438132,2009/10/08
0,casent0438150,2014/5/07
0,casent0438157,2018/5/29
0,casent0438184,2010/12/31
0,casent0438188,2014/5/07
0,casent0438192,2018/5/25
0,casent0438246,2009/10/08
0,casent0438262,2006/7/21
0,casent0438539,2011/6/22
0,casent0438913,2006/2/23
0,casent0439060,2012/12/12
0,casent0439118,2011/6/10
0,casent0439766,2006/7/14
0,casent0439855,2007/4/10
0,casent0439909,2018/5/29
0,casent0439911,2010/12/31
0,casent0439915,2018/5/25
0,casent0439952,2009/10/09
0,casent0440070,2011/6/24
0,casent0440765,2011/7/12
0,casent0440769,2011/7/12
0,casent0440939,2012/10/17
0,casent0440974,2007/12/18
0,casent0441518,2007/4/10
0,casent0441526,2007/4/10
0,casent0441587,2011/5/20
0,casent0441714,2007/4/13
0,casent0442013,2011/5/05
0,casent0442208,2007/10/16
0,casent0442524,2007/12/18
0,casent0442821,2011/6/22
0,casent0442839,2008/1/22
0,casent0442879,2011/10/21
0,casent0442930,2011/5/18
0,casent0443123,2011/10/21
0,casent0443126,2011/10/21
0,casent0443274,2011/9/21
0,casent0443365,2008/2/28
0,casent0443394,2012/7/31
0,casent0443413,2011/7/14
0,casent0443437,2009/9/18
0,casent0443515,2015/4/27
0,casent0443532,2015/3/11
0,casent0443714,2012/6/26
0,casent0444316,2011/5/20
0,casent0444376,2011/1/03
0,casent0444646,2009/10/09
0,casent0444732,2007/3/22
0,casent0445163,2011/5/18
0,casent0445167,2012/6/26
0,casent0445276,2010/5/07
0,casent0445287,2010/5/07
0,casent0446203,2008/2/22
0,casent0446582,2009/8/18
0,casent0446651,2010/5/10
0,casent0447218,2009/7/22
0,casent0447245,2013/12/06
0,casent0448625,2011/5/18
0,casent0448627,2013/1/11
0,casent0448787,2009/7/22
0,casent0448820,2015/3/19
0,casent0448825,2015/4/01
0,casent0448984,2010/12/20
0,casent0449159,2010/12/20
0,casent0449369,2011/8/22
0,casent0449550,2010/12/20
0,casent0449661,2009/11/23
0,casent0449751,2007/10/20
0,casent0450042,2011/7/13
0,casent0450089,2011/7/12
0,casent0450093,2011/7/12
0,casent0450386,2011/6/22
0,casent0450388,2011/7/13
0,casent0450390,2011/7/12
0,casent0450887,2010/1/07
0,casent0450893,2010/2/02
0,casent0450899,2010/1/08
0,casent0450971,2009/9/10
0,casent0451074,2008/2/22
0,casent0451182,2009/9/10
0,casent0451362,2009/7/22
0,casent0451364,2009/7/22
0,casent0451373,2006/6/14
0,casent0451421,2009/10/09
0,casent0451572,2005/12/14
0,casent0452724,2015/1/20
0,casent0452740,2009/9/28
0,casent0452741,2015/3/10
0,casent0452849,2010/2/02
0,casent0452863,2010/2/02
0,casent0453120,2011/1/03
0,casent0453374,2016/2/16
0,casent0453390,2009/7/22
0,casent0453559,2011/10/21
0,casent0453568,2011/10/21
0,casent0453723,2011/1/03
0,casent0453728,2011/1/03
0,casent0453836,2007/10/08
0,casent0453839,2007/10/08
0,casent0453926,2016/4/19
0,casent0453933,2010/4/23
0,casent0453961,2007/3/22
0,casent0453991,2007/4/10
0,casent0453994,2007/4/10
0,casent0454031,2011/1/03
0,casent0454042,2011/1/03
0,casent0454043,2011/1/03
0,casent0454184,2009/11/23
0,casent0454305,2012/11/15
0,casent0454372,2013/5/23
0,casent0454421,2011/7/12
0,casent0454495,2010/12/20
0,casent0455198,2010/12/20
0,casent0455252,2011/10/21
0,casent0455261,2011/10/21
0,casent0455428,2015/3/10
0,casent0455549,2010/12/20
0,casent0455762,2018/6/18
0,casent0455789,2009/6/18
0,casent0455879,2007/12/12
0,casent0455899,2012/2/16
0,casent0455924,2011/7/12
0,casent0455925,2011/7/12
0,casent0455927,2011/7/12
0,casent0455929,2011/7/12
0,casent0455939,2010/12/31
0,casent0455940,2011/6/10
0,casent0456013,2011/7/12
0,casent0456042,2009/10/09
0,casent0456044,2009/10/09
0,casent0456069,2011/2/17
0,casent0456151,2007/4/25
0,casent0456251,2011/7/12
0,casent0456641,2011/10/21
0,casent0456644,2011/10/21
0,casent0456799,2012/2/29
0,casent0456886,2008/2/22
0,casent0457484,2015/10/07
0,casent0457533,2011/7/12
0,casent0458196,2012/3/14
0,casent0458198,2011/6/13
0,casent0458202,2011/6/13
0,casent0458330,2007/10/17
0,casent0458588,2016/6/16
0,casent0458590,2009/8/28
0,casent0458591,2015/9/04
0,casent0458610,2009/7/21
0,casent0458628,2011/6/24
0,casent0458891,2012/7/03
0,casent0459118,2009/9/28
0,casent0459572,2009/7/22
0,casent0460132,2011/7/12
0,casent0460136,2011/7/12
0,casent0460576,2011/6/22
0,casent0460577,2011/8/23
0,casent0460666,2015/3/10
0,casent0461274,2011/7/12
0,casent0461295,2011/7/12
0,casent0461296,2011/7/12
0,casent0461304,2011/7/12
0,casent0461545,2009/9/02
0,casent0461698,2009/7/21
0,casent0461978,2014/1/13
0,casent0463065,2011/7/12
0,casent0463070,2011/7/12
0,casent0463103,2011/7/12
0,casent0463218,2009/6/16
0,casent0463434,2010/10/28
0,casent0463438,2010/10/21
0,casent0463766,2018/5/25
0,casent0464274,2011/7/12
0,casent0464423,2011/7/12
0,casent0464761,2011/5/18
0,casent0464776,2011/5/18
0,casent0464860,2013/11/18
0,casent0464913,2009/6/29
0,casent0464934,2009/6/30
0,casent0465165,2011/6/24
0,casent0465167,2011/6/24
0,casent0465284,2009/9/28
0,casent0465307,2011/5/20
0,casent0465315,2013/5/29
0,casent0465343,2011/5/18
0,casent0465404,2010/5/10
0,casent0465407,2010/5/10
0,casent0466090,2012/11/15
0,casent0466121,2011/6/24
0,casent0466279,2011/7/12
0,casent0466536,2009/9/10
0,casent0466544,2007/4/10
0,casent0466944,2011/5/12
0,casent0467113,2011/2/17
0,casent0467595,2011/6/22
0,casent0467696,2011/2/17
0,casent0468562,2014/5/07
0,casent0468629,2009/10/09
0,casent0468659,2018/5/25
0,casent0468685,2018/5/25
0,casent0468704,2018/5/25
0,casent0468707,2014/5/07
0,casent0468999,2011/7/12
0,casent0469570,2014/3/17
0,casent0470280,2010/10/28
0,casent0470359,2007/10/16
0,casent0470383,2008/2/28
0,casent0470747,2007/10/16
0,casent0470762,2018/5/29
0,casent0470793,2018/5/25
0,casent0470797,2018/5/29
0,casent0470873,2018/5/29
0,casent0471326,2011/7/12
0,casent0471334,2011/7/12
0,casent0471698,2007/10/17
0,casent0472559,2017/3/23
0,casent0473436,2011/7/12
0,casent0473648,2007/4/10
0,casent0473661,2012/2/03
0,casent0473810,2013/11/18
0,casent0474192,2011/7/12
0,casent0474279,2012/12/10
0,casent0474409,2011/5/12
0,casent0474519,2007/10/20
0,casent0474546,2010/9/03
0,casent0474550,2015/6/22
0,casent0474633,2007/3/26
0,casent0475483,2010/12/20
0,casent0475894,2007/12/12
0,casent0475908,2007/11/28
0,casent0476109,2011/7/12
0,casent0476510,2011/5/20
0,casent0476550,2006/2/23
0,casent0476551,2009/6/18
0,casent0476552,2010/10/25
0,casent0476767,2010/9/03
0,casent0476880,2009/9/28
0,casent0476938,2007/4/02
0,casent0476977,2007/12/18
0,casent0476993,2010/9/03
0,casent0477222,2018/6/18
0,casent0478429,2013/5/07
0,casent0478556,2011/1/03
0,casent0478570,2009/6/16
0,casent0478869,2010/10/28
0,casent0478924,2011/12/14
0,casent0478937,2007/10/16
0,casent0479179,2011/7/12
0,casent0479251,2011/7/12
0,casent0479284,2011/7/12
0,casent0479298,2011/7/12
0,casent0479429,2018/5/25
0,casent0479432,2014/5/07
0,casent0479440,2009/10/09
0,casent0479444,2009/10/12
0,casent0479495,2018/5/25
0,casent0479684,2010/7/30
0,casent0480249,2011/7/12
0,casent0480265,2011/7/12
0,casent0480279,2011/7/12
0,casent0480792,2014/1/13
0,casent0481022,2009/5/20
0,casent0481184,2008/2/21
0,casent0481234,2011/5/05
0,casent0481259,2011/5/23
0,casent0481287,2011/5/18
0,casent0481732,2010/12/20
0,casent0481734,2012/7/31
0,casent0481798,2010/2/09
0,casent0481799,2010/2/09
0,casent0481800,2010/4/23
0,casent0481832,2011/1/03
0,casent0481865,2007/10/16
0,casent0481867,2007/10/16
0,casent0481871,2007/10/17
0,casent0482696,2013/2/27
0,casent0482698,2013/2/27
0,casent0482934,2009/10/12
0,casent0482985,2014/5/07
0,casent0483010,2014/5/07
0,casent0484006,2011/6/13
0,casent0484017,2011/7/12
0,casent0484046,2011/7/12
0,casent0484376,2011/5/18
0,casent0484416,2012/6/26
0,casent0484422,2011/5/05
0,casent0484449,2012/6/26
0,casent0484541,2011/5/23
0,casent0484546,2011/5/05
0,casent0484649,2005/12/14
0,casent0484684,2011/10/21
0,casent0484833,2011/7/12
0,casent0484928,2011/10/21
0,casent0484950,2010/6/10
0,casent0484998,2012/12/12
0,casent0485040,2011/10/21
0,casent0485100,2011/5/20
0,casent0485101,2011/7/12
0,casent0485106,2010/10/25
0,casent0485160,2011/3/16
0,casent0485162,2011/3/17
0,casent0485230,2015/8/20
0,casent0485349,2008/2/28
0,casent0485542,2006/7/10
0,casent0485599,2011/2/17
0,casent0485624,2010/4/23
0,casent0485625,2010/3/26
0,casent0485628,2010/2/09
0,casent0485685,2011/5/20
0,casent0485883,2010/12/31
0,casent0485917,2010/12/31
0,casent0486252,2011/9/21
0,casent0486291,2011/5/05
0,casent0486411,2012/6/05
0,casent0486419,2011/1/05
0,casent0486461,2015/3/19
0,casent0486508,2009/10/12
0,casent0486515,2012/6/05
0,casent0486546,2007/5/01
0,casent0486547,2007/4/03
0,casent0486575,2011/1/05
0,casent0486576,2011/1/05
0,casent0486606,2007/10/20
0,casent0486659,2009/4/03
0,casent0486683,2012/10/17
0,casent0486686,2007/5/01
0,casent0486897,2011/1/05
0,casent0486980,2010/1/05
0,casent0486997,2011/1/05
0,casent0486998,2011/1/05
0,casent0487000,2011/1/05
0,casent0487002,2010/5/10
0,casent0487004,2010/5/10
0,casent0487093,2011/11/29
0,casent0487130,2007/5/10
0,casent0487131,2007/5/07
0,casent0487142,2009/7/22
0,casent0487153,2011/7/12
0,casent0487181,2011/7/12
0,casent0487184,2011/7/12
0,casent0487185,2011/5/05
0,casent0487223,2011/5/12
0,casent0487226,2011/1/05
0,casent0487242,2011/1/05
0,casent0487280,2011/5/12
0,casent0487286,2009/4/03
0,casent0487289,2015/3/09
0,casent0487293,2013/12/16
0,casent0487331,2011/7/12
0,casent0487336,2011/7/12
0,casent0487352,2012/4/03
0,casent0487360,2013/12/16
0,casent0487382,2012/4/03
0,casent0487385,2007/9/12
0,casent0487390,2011/9/28
0,casent0487393,2009/6/12
0,casent0487424,2010/5/10
0,casent0487425,2010/5/10
0,casent0487553,2007/4/23
0,casent0487715,2017/6/14
0,casent0487718,2018/4/24
0,casent0487725,2010/1/08
0,casent0487727,2010/1/08
0,casent0487769,2009/6/04
0,casent0487770,2008/8/06
0,casent0487847,2007/4/13
0,casent0487955,2011/1/05
0,casent0488528,2016/2/16
0,casent0488569,2010/10/25
0,casent0488650,2011/5/18
0,casent0488652,2012/6/05
0,casent0488700,2011/1/05
0,casent0488852,2011/6/13
0,casent0488927,2009/4/06
0,casent0489034,2013/12/02
0,casent0489037,2011/2/17
0,casent0489161,2006/10/26
0,casent0489211,2011/7/12
0,casent0489221,2008/9/03
0,casent0489244,2009/9/11
0,casent0489439,2011/6/21
0,casent0489441,2011/7/13
0,casent0489538,2009/7/24
0,casent0489586,2010/10/28
0,casent0489631,2011/7/12
0,casent0489701,2009/7/24
0,casent0489808,2007/3/19
0,casent0489917,2010/4/23
0,casent0489918,2010/4/23
0,casent0489924,2013/2/27
0,casent0489928,2013/2/27
0,casent0490190,2007/10/17
0,casent0490523,2011/7/13
0,casent0490551,2010/5/10
0,casent0490618,2010/5/13
0,casent0490713,2009/8/28
0,casent0490756,2011/7/12
0,casent0490757,2011/7/12
0,casent0490850,2011/7/21
0,casent0490851,2011/7/12
0,casent0490856,2011/7/12
0,casent0490889,2015/9/01
0,casent0490912,2011/7/12
0,casent0490920,2012/1/04
0,casent0490924,2006/8/15
0,casent0490948,2011/6/24
0,casent0491035,2010/10/28
0,casent0491123,2012/12/19
0,casent0491142,2010/4/01
0,casent0491145,2010/3/26
0,casent0491199,2007/4/17
0,casent0491217,2010/4/23
0,casent0491232,2009/6/09
0,casent0491267,2011/1/05
0,casent0491274,2009/6/09
0,casent0491318,2009/6/09
0,casent0491481,2007/4/04
0,casent0491497,2010/5/07
0,casent0491501,2010/2/02
0,casent0491502,2010/4/23
0,casent0491503,2010/2/09
0,casent0491513,2011/3/14
0,casent0491542,2011/6/24
0,casent0491605,2011/7/12
0,casent0491610,2007/5/02
0,casent0491622,2011/7/12
0,casent0491625,2011/6/22
0,casent0491659,2010/10/28
0,casent0491660,2019/9/23
0,casent0491664,2011/6/22
0,casent0491665,2011/6/22
0,casent0491675,2011/1/07
0,casent0491705,2011/7/12
0,casent0491707,2011/7/12
0,casent0491709,2011/7/21
0,casent0491718,2011/1/07
0,casent0491719,2011/1/07
0,casent0491720,2011/1/07
0,casent0491748,2011/5/20
0,casent0491878,2011/7/12
0,casent0491899,2010/2/09
0,casent0491902,2010/2/09
0,casent0491928,2009/8/18
0,casent0491956,2011/1/07
0,casent0492123,2010/4/23
0,casent0492135,2010/2/09
0,casent0492136,2010/2/09
0,casent0492142,2009/10/12
0,casent0492154,2009/9/02
0,casent0492213,2011/12/07
0,casent0492248,2009/4/07
0,casent0492386,2009/6/30
0,casent0492424,2009/4/07
0,casent0492440,2008/4/01
0,casent0492458,2011/1/07
0,casent0492467,2011/1/07
0,casent0492473,2011/1/07
0,casent0492474,2011/1/07
0,casent0492491,2011/12/07
0,casent0492760,2009/7/21
0,casent0492794,2011/5/12
0,casent0492837,2012/12/12
0,casent0492850,2012/1/18
0,casent0492886,2011/1/07
0,casent0492888,2011/1/07
0,casent0492963,2009/9/11
0,casent0492999,2011/10/21
0,casent0493016,2009/9/18
0,casent0493062,2015/8/20
0,casent0493152,2009/10/12
0,casent0493154,2009/10/12
0,casent0493181,2010/10/28
0,casent0493183,2009/4/06
0,casent0493252,2010/4/01
0,casent0493254,2010/4/23
0,casent0493357,2011/7/12
0,casent0493393,2009/7/21
0,casent0493593,2010/5/13
0,casent0493595,2010/5/13
0,casent0493902,2010/5/13
0,casent0493920,2010/9/03
0,casent0493932,2010/5/07
0,casent0493935,2010/5/07
0,casent0493939,2011/1/07
0,casent0493942,2011/1/07
0,casent0493950,2011/1/05
0,casent0494141,2007/12/04
0,casent0494149,2007/5/10
0,casent0494256,2007/4/30
0,casent0494278,2007/5/02
0,casent0494286,2013/12/16
0,casent0494349,2007/5/02
0,casent0494351,2007/5/07
0,casent0494407,2009/7/22
0,casent0494570,2011/3/15
0,casent0494587,2013/10/03
0,casent0494610,2007/4/13
0,casent0494701,2007/5/02
0,casent0494732,2010/12/20
0,casent0494743,2011/5/23
0,casent0494750,2007/5/02
0,casent0494760,2007/5/10
0,casent0494762,2009/6/16
0,casent0494771,2012/4/03
0,casent0494780,2011/7/12
0,casent0494781,2011/7/12
0,casent0494806,2011/6/13
0,casent0494854,2007/4/13
0,casent0494917,2011/7/12
0,casent0494929,2007/5/02
0,casent0495050,2013/5/07
0,casent0495063,2016/11/22
0,casent0495103,2008/11/06
0,casent0495161,2010/3/26
0,casent0495162,2010/4/26
0,casent0495193,2011/7/12
0,casent0495226,2011/7/12
0,casent0495227,2011/7/12
0,casent0495228,2011/7/12
0,casent0495338,2011/5/05
0,casent0495466,2009/10/12
0,casent0495468,2009/10/12
0,casent0495472,2009/9/10
0,casent0495510,2011/5/23
0,casent0495513,2005/12/14
0,casent0495523,2011/1/07
0,casent0495955,2010/9/27
0,casent0496058,2012/6/05
0,casent0496064,2013/2/27
0,casent0496066,2013/2/27
0,casent0496083,2010/10/25
0,casent0496091,2011/1/07
0,casent0496102,2009/9/28
0,casent0496168,2010/1/08
0,casent0496198,2009/7/24
0,casent0496201,2009/7/24
0,casent0496204,2009/7/22
0,casent0496235,2007/10/16
0,casent0496266,2012/6/05
0,casent0496288,2013/12/16
0,casent0496290,2013/5/07
0,casent0496292,2015/8/03
0,casent0496295,2009/7/22
0,casent0496327,2011/7/12
0,casent0496347,2011/7/12
0,casent0496379,2011/1/07
0,casent0496382,2011/1/07
0,casent0496383,2011/1/07
0,casent0496394,2010/12/20
0,casent0496409,2009/9/16
0,casent0496418,2011/5/12
0,casent0496443,2009/9/10
0,casent0496495,2011/3/14
0,casent0496626,2009/7/22
0,casent0496733,2011/5/18
0,casent0496748,2009/5/20
0,casent0496759,2011/6/22
0,casent0496777,2006/7/19
0,casent0496779,2012/12/12
0,casent0496787,2009/5/05
0,casent0496817,2010/1/08
0,casent0496818,2010/1/08
0,casent0496839,2009/7/20
0,casent0496840,2009/7/20
0,casent0496881,2007/4/25
0,casent0496886,2014/5/07
0,casent0496887,2018/5/25
0,casent0496888,2014/5/07
0,casent0496908,2011/1/07
0,casent0496910,2011/1/07
0,casent0496936,2011/6/21
0,casent0496983,2011/12/07
0,casent0496984,2009/4/06
0,casent0497047,2010/5/13
0,casent0497069,2009/7/24
0,casent0497079,2006/7/19
0,casent0497186,2006/7/19
0,casent0497195,2009/7/30
0,casent0497198,2015/1/20
0,casent0497202,2005/12/14
0,casent0497221,2013/2/20
0,casent0497233,2010/1/05
0,casent0497235,2010/4/01
0,casent0497277,2010/1/08
0,casent0497281,2010/2/02
0,casent0497284,2010/1/08
0,casent0497285,2009/7/30
0,casent0497288,2009/7/30
0,casent0497537,2008/2/22
0,casent0497667,2005/12/14
0,casent0497708,2008/9/03
0,casent0497789,2009/5/21
0,casent0497845,2017/12/12
0,casent0497879,2010/2/02
0,casent0497942,2016/3/25
0,casent0497951,2011/5/23
0,casent0497970,2011/5/20
0,casent0498055,2011/7/12
0,casent0498065,2011/7/12
0,casent0498080,2011/7/12
0,casent0498083,2011/7/12
0,casent0498091,2009/7/30
0,casent0498096,2011/5/12
0,casent0498116,2011/7/12
0,casent0498131,2011/7/12
0,casent0498148,2011/6/24
0,casent0498215,2011/7/12
0,casent0498265,2015/8/03
0,casent0498338,2009/6/09
0,casent0498364,2010/10/28
0,casent0498381,2009/6/09
0,casent0498388,2009/6/26
0,casent0498428,2007/5/02
0,casent0498445,2011/1/13
0,casent0498447,2011/1/13
0,casent0498463,2010/5/13
0,casent0498493,2011/1/13
0,casent0498497,2011/1/13
0,casent0498508,2011/7/12
0,casent0498535,2007/4/16
0,casent0498558,2009/6/09
0,casent0498567,2008/8/06
0,casent0498581,2010/4/26
0,casent0498593,2007/4/13
0,casent0498624,2009/5/21
0,casent0498634,2010/5/13
0,casent0498640,2009/10/12
0,casent0498665,2007/4/23
0,casent0498871,2013/9/04
0,casent0498885,2007/4/16
0,casent0498906,2016/5/04
0,casent0498916,2010/3/26
0,casent0498922,2010/2/09
0,casent0498997,2010/5/13
0,casent0498998,2010/5/13
0,casent0498999,2010/5/13
0,casent0499002,2010/5/13
0,casent0499045,2007/5/07
0,casent0499051,2010/3/26
0,casent0499052,2010/2/09
0,casent0499148,2011/1/13
0,casent0499161,2011/1/13
0,casent0499163,2009/8/18
0,casent0499207,2011/1/13
0,casent0499249,2009/9/11
0,casent0499258,2011/1/13
0,casent0499260,2011/1/13
0,casent0499276,2013/9/04
0,casent0499291,2007/5/07
0,casent0499337,2011/7/12
0,casent0499338,2011/6/22
0,casent0499354,2009/4/06
0,casent0499410,2007/4/13
0,casent0499525,2007/4/13
0,casent0499592,2007/4/10
0,casent0499638,2009/6/16
0,casent0499729,2010/12/20
0,casent0499736,2015/4/15
0,casent0499742,2010/10/28
0,casent0499759,2011/5/05
0,casent0499762,2011/5/20
0,casent0499784,2011/5/18
0,casent0499794,2008/2/22
0,casent0499800,2007/5/02
0,casent0499842,2011/8/22
0,casent0499867,2010/6/02
0,casent0499874,2009/7/22
0,casent0499976,2009/9/28
0,casent0500459,2017/6/08
0,casent0525318,2009/8/17
0,casent0600040,2013/4/24
0,casent0600043,2009/11/02
0,casent0600094,2013/4/24
0,casent0600101,2013/4/24
0,casent0600104,2013/4/24
0,casent0600114,2013/4/24
0,casent0600122,2013/4/28
0,casent0600124,2013/4/24
0,casent0600137,2013/4/24
0,casent0600182,2013/4/24
0,casent0600256,2013/4/24
0,casent0600882,2013/12/16
0,casent0600937,2009/3/25
0,casent0600952,2009/3/25
0,casent0601248,2009/3/26
0,casent0601256,2009/3/26
0,casent0601257,2009/3/26
0,casent0601266,2009/3/26
0,casent0601267,2009/3/26
0,casent0601269,2009/3/26
0,casent0601276,2009/3/26
0,casent0601277,2009/3/26
0,casent0601281,2009/3/26
0,casent0601283,2009/3/26
0,casent0601284,2009/3/26
0,casent0601285,2009/3/26
0,casent0601286,2009/3/26
0,casent0601287,2009/3/26
0,casent0601288,2009/3/26
0,casent0601289,2009/3/26
0,casent0601290,2009/3/26
0,casent0601291,2009/3/26
0,casent0601292,2009/3/26
0,casent0601618,2013/4/24
0,casent0601730,2013/11/12
0,casent0601887,2009/3/25
0,casent0601912,2012/1/23
0,casent0602019,2012/1/18
0,casent0602037,2012/1/18
0,casent0602067,2013/2/26
0,casent0603002,2009/3/25
0,casent0603108,2017/6/09
0,casent0603300,2009/10/20
0,casent0603302,2009/8/21
0,casent0603315,2009/3/25
0,casent0603318,2009/1/16
0,casent0603509,2009/1/16
0,casent0603512,2009/1/21
0,casent0603513,2009/3/25
0,casent0603514,2009/3/25
0,casent0603528,2008/10/13
0,casent0603530,2009/3/27
0,casent0603533,2009/1/16
0,casent0603534,2009/1/21
0,casent0603535,2009/3/27
0,casent0603538,2008/10/13
0,casent0603539,2009/1/16
0,casent0603542,2009/2/02
0,casent0603544,2009/1/21
0,casent0603545,2009/3/27
0,casent0603548,2009/1/21
0,casent0603549,2009/4/09
0,casent0603550,2009/3/27
0,casent0603551,2014/1/30
0,casent0603571,2012/1/18
0,casent0603617,2009/3/30
0,casent0603705,2017/6/09
0,casent0603729,2009/1/21
0,casent0603755,2013/4/24
0,casent0603762,2013/4/24
0,casent0603772,2013/4/24
0,casent0603793,2013/4/24
0,casent0603800,2013/4/24
0,casent0603821,2013/4/24
0,casent0603860,2013/4/24
0,casent0603866,2013/4/24
0,casent0603884,2013/4/24
0,casent0603886,2013/4/24
0,casent0603895,2013/4/24
0,casent0603896,2013/4/24
